payment_id,expected_status,expected_exception,settlement_id,bank_id,status,exception_type,confidence,reason,evidence,recommended_action,status_correct
PAY0460,MATCHED,,SET0460,BANK0460,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0461,MATCHED,,SET0461,BANK0461,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0462,MATCHED,,SET0462,BANK0462,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0463,MATCHED,,SET0463,BANK0463,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0464,MATCHED,,SET0464,BANK0464,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0465,MATCHED,,SET0465,BANK0465,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0466,MATCHED,,SET0466,BANK0466,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0467,MATCHED,,SET0467,BANK0467,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0468,EXCEPTION,UTR_MISMATCH,SET0468,BANK0468,EXCEPTION,UTR_MISMATCH,99,"Expected UTR UTR000468, but bank transaction BANK0468 has UTR WRONG000468. Amount and date are consistent.",Expected UTR: UTR000468; Bank UTR: WRONG000468; Expected amount: INR 7323.00; Bank amount: INR 7323.00; Settlement date: 2026-08-07; Bank date: 2026-08-07; Date difference: 0 days.,Verify the bank UTR against the settlement record.,True
PAY0469,EXCEPTION,MISSING_SETTLEMENT,,,EXCEPTION,MISSING_SETTLEMENT,100,Payment exists but no settlement was found.,"Payment record exists, but no matching settlement record was found.",Investigate why the payment has not appeared in settlement records.,True
PAY0470,EXCEPTION,BANK_AMOUNT_MISMATCH,SET0470,BANK0470,EXCEPTION,BANK_AMOUNT_MISMATCH,100,"Expected bank credit INR 9764.00, but received INR 9364.00. Difference: INR -400.00.",Expected bank credit: INR 9764.00; Actual bank credit: INR 9364.00; Variance: INR -400.00.,Verify the bank credit amount against the settlement record.,True
PAY0471,MATCHED,,SET0471,BANK0471,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0472,MATCHED,,SET0472,BANK0472,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0473,MATCHED,,SET0473,BANK0473,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0474,MATCHED,,SET0474,BANK0474,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0475,MATCHED,,SET0475,BANK0475,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0476,EXCEPTION,FEE_MISMATCH,SET0476,,EXCEPTION,FEE_MISMATCH,100,"Expected fee INR 400.00, but settlement reports INR 700.00. Fee variance: INR 300.00.",Expected fee: INR 400.00; Actual fee: INR 700.00; Variance: INR 300.00.,Review the settlement fee calculation and verify the applicable fee rule.,True
PAY0477,MATCHED,,SET0477,BANK0477,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0478,MATCHED,,SET0478,BANK0478,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0479,MATCHED,,SET0479,BANK0479,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0480,MATCHED,,SET0480,BANK0480,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0481,EXCEPTION,FEE_MISMATCH,SET0481,,EXCEPTION,FEE_MISMATCH,100,"Expected fee INR 200.00, but settlement reports INR 500.00. Fee variance: INR 300.00.",Expected fee: INR 200.00; Actual fee: INR 500.00; Variance: INR 300.00.,Review the settlement fee calculation and verify the applicable fee rule.,True
PAY0482,MATCHED,,SET0482,BANK0482,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0483,MATCHED,,SET0483,BANK0483,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0484,EXCEPTION,UTR_MISMATCH,SET0484,BANK0484,EXCEPTION,UTR_MISMATCH,99,"Expected UTR UTR000484, but bank transaction BANK0484 has UTR WRONG000484. Amount and date match.",Expected UTR: UTR000484; Bank UTR: WRONG000484; Expected amount: INR 9764.00; Bank amount: INR 9764.00; Settlement date: 2026-08-13; Bank date: 2026-08-13; Date difference: 0 days.,Verify the bank UTR against the settlement record.,True
PAY0485,MATCHED,,SET0485,BANK0485,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0486,EXCEPTION,MISSING_SETTLEMENT,,,EXCEPTION,MISSING_SETTLEMENT,100,Payment exists but no settlement was found.,"Payment record exists, but no matching settlement record was found.",Investigate why the payment has not appeared in settlement records.,True
PAY0487,MATCHED,,SET0487,BANK0487,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0488,MATCHED,,SET0488,BANK0488,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0489,MATCHED,,SET0489,BANK0489,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0490,MATCHED,,SET0490,BANK0490,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0491,EXCEPTION,UTR_MISMATCH,SET0491,BANK0491,EXCEPTION,UTR_MISMATCH,99,"Expected UTR UTR000491, but bank transaction BANK0491 has UTR WRONG000491. Amount and date are consistent.",Expected UTR: UTR000491; Bank UTR: WRONG000491; Expected amount: INR 7323.00; Bank amount: INR 7323.00; Settlement date: 2026-08-07; Bank date: 2026-08-07; Date difference: 0 days.,Verify the bank UTR against the settlement record.,True
PAY0492,MATCHED,,SET0492,BANK0492,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0493,MATCHED,,SET0493,BANK0493,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0494,EXCEPTION,FEE_MISMATCH,SET0494,,EXCEPTION,FEE_MISMATCH,100,"Expected fee INR 50.00, but settlement reports INR 350.00. Fee variance: INR 300.00.",Expected fee: INR 50.00; Actual fee: INR 350.00; Variance: INR 300.00.,Review the settlement fee calculation and verify the applicable fee rule.,True
PAY0495,MATCHED,,SET0495,BANK0495,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0496,MATCHED,,SET0496,BANK0496,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0497,MATCHED,,SET0497,BANK0497,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0498,MATCHED,,SET0498,BANK0498,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0499,EXCEPTION,DUPLICATE_BANK_TRANSACTION,SET0499,,EXCEPTION,DUPLICATE_BANK_TRANSACTION,100,Multiple bank transactions found for UTR UTR000499.,UTR UTR000499 appears in 2 bank transactions.,Investigate duplicate bank entries and determine which transaction is valid.,True
PAY0500,MATCHED,,SET0500,BANK0500,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
